"Trcid";"Title";"Shortdescription";"Longdescription";"Calendarsummary";"TitleEN";"ShortdescriptionEN";"LongdescriptionEN";"CalendarsummaryEN";"Types";"Ids";"Locatienaam";"City";"Adres";"Zipcode";"Latitude";"Longitude";"Urls";"Media";"Thumbnail";"Datepattern_startdate";"Datepattern_enddate";"Singledates";"Type1";"Lastupdated";
"278e0547-241a-4cfe-ba61-8001960bf6ae";"BestDam Segway Tours";"Moeiteloos door de historische straatjes, langs de grachten en over talloze bruggetjes glijden. The Segway is een elektrisch aangedreven, zelfbalancerend transport middel en een ervaring op zich.";"<h2>Tours met kleine groepen</h2> <br /> BestDam Segway Tours is gespecialiseerd in tours met kleine groepen op de allernieuwste Segways. Met de Segway kom je overal waar je ook met de fiets mag rijden, waardoor het een ideaal vervoersmiddel is om de rijke historie van Amsterdam te ontdekken.<br /> <br /> Er zijn meer dan genoeg prachtige fotomomenten om vast te leggen. Je voelt je als een ware beroemdheid, want een Segway in de straten van Amsterdam is nog steeds een bezienswaardigheid.<br /> <br /> Reserveer een Segway Tour via de <a target=&quot:_blank&quot: href=&quot:https://www.amsterdamsegway.com/&quot:>website</a>.";"";"BestDam Segway Tours";"Imagine gliding effortlessly through the historic streets, along the canals and over bridges in Amsterdam. The Segway is an electric powered, 2 wheeled, self balancing personal transport device, and it's so much fun.";"BestDam Segway Tours specializes in small group tours on the latest Segway i2. In Amsterdam, the Segway is allowed anywhere a bike can go, making it the perfect way to get up close to history, getting information and factoids about this centuries old city. Along with that, you'll get many amazing photo opportunities and the chance to feel like a celebrity as everyone watches us glide by.";"";"";"2.11.2";"BestDam Segway Tours";"AMSTERDAM";"IJdok 159";"1013 MM";"52,3842760";"4,8946520";"http://www.AmsterdamSegway.com";"https://media.iamsterdam.com/ndtrc/Images/27/278e0547-241a-4cfe-ba61-8001960bf6ae/2dec88b2-45a9-4351-a53e-bf48e375db37.jpg";"https://media.iamsterdam.com/ndtrc/Images/27/278e0547-241a-4cfe-ba61-8001960bf6ae/2dec88b2-45a9-4351-a53e-bf48e375db37.jpg";"";"";"";"";"2016-11-29 05:58:56";
"0c3f77a2-b28b-47fe-b38d-68b4161f17e4";"Architectuur Tours Amsterdam";"Wandel, fiets of vaar door 'onbekend' Amsterdam onder leiding van architectuurhistoricus Alex Hendriksen.";"<h2>Architectuurvaart op het IJ</h2> Tijdens de architectuurvaart op het IJ voor groepen vertelt architectuurhistoricus Alex Hendriksen over de recente architectuur aan het historische en herontdekte IJ. De ambachtelijke boot is ingesteld op alle weertypes. Deze boottocht is ook een perfecte gelegenheid voor ontmoeting, waarbij de crew iets te drinken en te eten serveert als je dat wilt.<br /> <br /> De wandel- en fietstours van Architectuur Tours Amsterdam door het centrum of door de buitenwijken zijn te boeken voor zowel individuen als groepen. Tours reserveer je <a target=&quot:_blank&quot: href=&quot:http://www.architectuurtoursamsterdam.nl/content/agenda.html&quot:>hier</a>.";"";"Architectuur Tours Amsterdam";"With Architecture Tours Amsterdam, you can experience the architecture of the Dutch capital by a boat, bike or walking tour.  ";"<h2>Architectural transformations in Amsterdam</h2> <p>There are walking, cycling and boat tours, <strong>guided by architecture historian Alex Hendriksen</strong>, who gives fascinating and informed explanations about Amsterdam's architectural hotspots.  While travelling past old and new buildings, Hendriksen talks about the <strong>history of the old port and the many changes that have transformed the neighbourhood</strong> to a modern residential area. </p> <p>The traditional boat is comfortable in all weather and has a <strong>bar offering hot and cold drinks and snacks</strong>: it is also an excellent place to meet and catch up with friends. The <strong>IJ-river architecture boat is for groups of 20 people and over</strong> (smaller groups are encouraged to contact the company). Individuals and groups alike can reserve the walking and bike tours. </p>";"";"";"2.11.2";"Architectuur Tours Amsterdam";"AMSTERDAM";"Dijkstraat";"1011 GL";"52,3715010";"4,9013500";"";"https://media.iamsterdam.com/ndtrc/Images/0c/0c3f77a2-b28b-47fe-b38d-68b4161f17e4/ac0c6660-8c09-4e94-8f06-1b278d493f99.jpg,https://media.iamsterdam.com/ndtrc/Images/0c/0c3f77a2-b28b-47fe-b38d-68b4161f17e4/aa3ac168-3d98-4077-a375-5092a9f5772f.jpg,https://media.iamsterdam.com/ndtrc/Images/0c/0c3f77a2-b28b-47fe-b38d-68b4161f17e4/b7f232f9-545a-4083-9807-91d69353634e.jpg,https://media.iamsterdam.com/ndtrc/Images/0c/0c3f77a2-b28b-47fe-b38d-68b4161f17e4/f16180a0-7008-4b74-8652-e8e30b83c82b.jpg,https://media.iamsterdam.com/ndtrc/Images/0c/0c3f77a2-b28b-47fe-b38d-68b4161f17e4/aa06768e-3977-4447-be07-d613035b4158.jpg,https://media.iamsterdam.com/ndtrc/Images/0c/0c3f77a2-b28b-47fe-b38d-68b4161f17e4/cf688942-0fd5-4ea8-a835-53cbb57b4400.jpg,https://media.iamsterdam.com/ndtrc/Images/0c/0c3f77a2-b28b-47fe-b38d-68b4161f17e4/df4b601f-7b2e-43d0-ae8e-47b3dfd0a036.jpg,https://media.iamsterdam.com/ndtrc/Images/0c/0c3f77a2-b28b-47fe-b38d-68b4161f17e4/fa73b9d6-650c-43e1-bb91-812dc1091875.jpg,https://media.iamsterdam.com/ndtrc/Images/0c/0c3f77a2-b28b-47fe-b38d-68b4161f17e4/8df3bbf9-f365-4943-a5ce-cd008c410317.jpg,https://media.iamsterdam.com/ndtrc/Images/0c/0c3f77a2-b28b-47fe-b38d-68b4161f17e4/3cd0af0a-7ccd-4044-b9a7-94d7d0cb78a0.jpg,https://media.iamsterdam.com/ndtrc/Images/0c/0c3f77a2-b28b-47fe-b38d-68b4161f17e4/81d79f33-af90-4067-b3b7-5de71786eafa.jpg";"https://media.iamsterdam.com/ndtrc/Images/0c/0c3f77a2-b28b-47fe-b38d-68b4161f17e4/ac0c6660-8c09-4e94-8f06-1b278d493f99.jpg";"";"";"";"";"2016-11-29 05:58:54";
"3b4cfff6-d60a-4b28-accc-bde5cdba2df4";"Pedal Boats - Canal Tours Amsterdam";"Amsterdam is het mooist vanaf het water en wat is er nu Amsterdamser dan de fiets te pakken? Combineer die twee met een Pedal Boat. ";"Canal Bike verhuurt 100 waterfietsen vanaf vier steigers in de binnenstad. Je kunt van een steiger vertrekken en de waterfiets bij een andere achterlaten. Een waterfiets huren kan <strong>vanaf twaalf personen</strong>.<br /> <br /> Terwijl je lekker in je eigen tempo rondzwerft door de grachten, kom je onderweg de gekste dingen tegen en maak je van alles mee. Mocht het een beetje regenen, dan is er een huifje voor op de waterfiets. Je krijgt een boekje mee met plattegrond en vier routebeschrijvingen om er zeker van te zijn dat je niets mist.<br /> <br /> Kijk voor meer informatie of tickets voor deze rondvaart op de website van <a href=&quot:http://www.stromma.nl/amsterdam/sightseeing/rondvaarten/pedal-boat/&quot: tabindex=&quot:0&quot:>Stromma</a>";"";"Pedal Boats - Canal Tours Amsterdam";"Experience Amsterdam by canal bike! These recognisable pedalos (water bikes) are a fun way to explore the city centre and to enjoy the spectacular views of Amsterdam's canals, bridges and buildings. ";"<h2>Biking on water!</h2> <br /> Head out on the canals with a few friends and enjoy a truly personal canal experience at your own speed. It's fantastic fun in the sunshine and even if you're caught out by a rain shower, the crafts are supplied with a little waterproof hood. Before setting out you'll be given some sailing tips, a map of the canals and four suggested routes to make sure you see all the major sights!<br /> <br /> Canal Bike has 100 pedalos that can be rented from four points around the city centre. Naturally you can rent from one location and drop it off at another!";"";"";"2.11.2";"Pedal Boats - Canal Tours Amsterdam";"AMSTERDAM";"Stadhouderskade";"1073 AX";"52,3593960";"4,8880200";"http://www.stromma.nl/amsterdam/sightseeing/rondvaarten/pedal-boat/";"https://media.iamsterdam.com/ndtrc/Images/3b/3b4cfff6-d60a-4b28-accc-bde5cdba2df4/81496cd4-259d-4dfb-9b46-658c6d785a22.jpg,https://media.iamsterdam.com/ndtrc/Images/3b/3b4cfff6-d60a-4b28-accc-bde5cdba2df4/c8aae8b9-1ece-433b-b30b-2a9fb5e23e83.jpg";"https://media.iamsterdam.com/ndtrc/Images/3b/3b4cfff6-d60a-4b28-accc-bde5cdba2df4/81496cd4-259d-4dfb-9b46-658c6d785a22.jpg";"";"";"";"";"2017-04-10 17:06:16";
"5287fd42-36be-4a0e-b462-ba77658db636";"City Canal Cruise";"Amsterdam is nog steeds op haar mooist vanaf het water. Je ontdekt steeds nieuwe gebouwen, bruggen, doorkijkjes en nog veel meer. ";"<div>Eigenlijk zou je ieder jaar een rondvaart moeten maken: Amsterdam is immers een stad in beweging en de City Canal Cruise van Amsterdam Canal Cruises voert je niet alleen langs de eeuwenoude gebouwen van de 17e Eeuwse Grachtengordel maar laat je ook de letterlijk groeiende stad van de 21e eeuw zien. Van de Gouden Bocht naar Overhoeks en van het Muziekgebouw aan het IJ tot het VOC-schip de Amsterdam: de City Canal Cruise toont je Amsterdam zoals ze is: een bruisende stad die volop in ontwikkeling is.<br /> <br /> <h2>Vertrektijden</h2> In de zomer (april - september) vertrekt de cruise elke 30 minuten. De laatste cruise vertrekt om 17:45 uur. In de winter (oktober - maart) vertrekt de cruise elk uur en gaat de laatste om 15:15 weg. </div>";"";"City Canal Cruise";"If you are visiting Amsterdam then a cruise is an absolute 'must'! Cruising along the canals is a real journey of discovery. Our cruise boats will take you on an hour-and-a-quarter trip past the stately canal houses, the colourful houseboats, the canal with seven arched bridges, the Dutch East Indies Company replica ship and much more. Besides enjoying the cruise, you will also have the best view of all the splendid sights that Amsterdam has to offer.  Amsterdam's canal ring inscribed on UNESCO World Heritage List. ";"";"";"";"2.11.2";"City Canal Cruise";"AMSTERDAM";"Stadhouderskade 550";"1072 AE";"52,3581700";"4,8916270";"http://www.amsterdamcanalcruises.nl,http://www.amsterdamticketshop.nl/4878";"https://media.iamsterdam.com/ndtrc/Images/52/5287fd42-36be-4a0e-b462-ba77658db636/16f6e61c-274c-438d-9b45-cb5f056117df.jpg,https://media.iamsterdam.com/ndtrc/Images/52/5287fd42-36be-4a0e-b462-ba77658db636/88ad1c8e-b1aa-4b48-903d-9c682e3ecf9a.jpg,https://media.iamsterdam.com/ndtrc/Images/52/5287fd42-36be-4a0e-b462-ba77658db636/c126f8ab-b42c-4daa-9ee8-797b051bd8cd.jpg,https://media.iamsterdam.com/ndtrc/Images/52/5287fd42-36be-4a0e-b462-ba77658db636/1d88515a-9a1a-4fff-867c-78d60fc3296f.jpg,https://media.iamsterdam.com/ndtrc/Images/52/5287fd42-36be-4a0e-b462-ba77658db636/4e725ba8-8e5c-4c3a-9488-a7919837b820.jpg,https://media.iamsterdam.com/ndtrc/Images/52/5287fd42-36be-4a0e-b462-ba77658db636/a43cb659-e911-4f4a-b8b5-9761942dc83f.jpg,http://www.youtube.com/v/GPPUrNL1SPU";"https://media.iamsterdam.com/ndtrc/Images/52/5287fd42-36be-4a0e-b462-ba77658db636/16f6e61c-274c-438d-9b45-cb5f056117df.jpg";"";"";"";"";"2017-01-20 16:36:06";
"2a05f68c-2531-4319-af1b-ff2e1cbd7447";"Cocktail Cruise";"Als de zon ondergaat, begint het nachtleven in Amsterdam tijdens de Cocktail Cruise. Relax met je favoriete cocktail en op de achtergrond ontspannende muziek.";"<div>Tijdens de cruise ontdek je de mooiste plekjes van de stad. Op tafel vind je smakelijke snacks: nachos met guacamole en huisgemaakte crostini's met tapenade en ailoli.</div> <div><br /> </div> <div>De Cocktail Cruise heeft alle ingredi&euml:nten voor een heerlijke avond uit.<br /> <br /> <h2>Tijden afvaart</h2> <div>Klanten dienen uiterlijk 20 minuten voor vertrek in te checken. De cruise vertrekt <strong>elke dag om 21:00 uur</strong>.<br /> <br /> </div> </div> Kijk voor meer informatie of tickets voor deze rondvaart op de website van <a href=&quot:https://www.canal.nl/Cocktail-cruise&quot: tabindex=&quot:0&quot:>Canal Company</a>";"";"Cocktail Cruise";"As the sun sets in Amsterdam, the nightlife begins on the Cocktail Cruise. ";"The Cocktail Cruise has all the ingredients for a memorable evening out.<br /> <br /> Relax with your favorite cocktail and see the highlights of the city and hear the soft music plays in the background. On the table you will find tasty snacks: nachos with guacamole and homemade crostini&rsquo:s with tapenade and aioli.<br /> <br /> <strong> Check in and departure </strong><br /> Departure: 9 pm <br /> Check in: at least 20 minutes before departure";"";"";"2.11.2";"Cocktail Cruise";"AMSTERDAM";"Prins Hendrikkade 33A";"1012 TM";"52,3783590";"4,8976700";"http://www.canal.nl/en/cocktail-cruise";"https://media.iamsterdam.com/ndtrc/Images/2a/2a05f68c-2531-4319-af1b-ff2e1cbd7447/5533a4fd-f4d0-4d2e-ae95-ac9ccdfc25d4.jpg,https://media.iamsterdam.com/ndtrc/Images/2a/2a05f68c-2531-4319-af1b-ff2e1cbd7447/3076f03b-d9d9-40cf-91eb-fa79d638790f.jpg";"https://media.iamsterdam.com/ndtrc/Images/2a/2a05f68c-2531-4319-af1b-ff2e1cbd7447/5533a4fd-f4d0-4d2e-ae95-ac9ccdfc25d4.jpg";"";"";"";"";"2017-01-20 16:38:32";
"9e553ba3-bd38-4156-bba3-99bdd73e8519";"City Canal Cruise combinatie met de Heineken Experience";"Amsterdam Canal Cruises bied je de mogelijkheid het bezoek aan de Heineken Experience te combineren met een rondvaart door de stad.  ";"<div>De combinatiekaarten bieden je niet alleen een korting op de entree maar bovendien kun je langs de rijen lopen en kun je zo naar binnen. Zo spaar je geld uit maar nog veel belangrijker: je spaart tijd.<br /> <br /> </div> De cruise <strong>vertrekt om 10:00 uur</strong>.";"";"City Canal Cruise (CCC) combination with the Heineken Experience";"If you are visiting Amsterdam then a cruise is an absolute 'must'! Cruising along the canals is a real journey of discovery. The cruise boats will take you on an hour-and-a-quarter trip past the stately canal houses, the colourful houseboats, the canal with seven arched bridges, the Dutch East Indies Company replica ship and much more. Besides enjoying the cruise, you will also have the best view of all the splendid sights that Amsterdam has to offer.  The Amsterdam canal belt is officially recognized as a UNESCO World Heritage site.  ";"";"";"";"2.11.2";"Amsterdam Canal Cruises BV";"AMSTERDAM";"Stadhouderskade  550";"1072 AS";"52,3582030";"4,8916390";"http://www.amsterdamcanalcruises.nl";"https://media.iamsterdam.com/ndtrc/Images/9e/9e553ba3-bd38-4156-bba3-99bdd73e8519/8b88d14f-35cc-488f-8c14-36327258ae93.jpg,https://media.iamsterdam.com/ndtrc/Images/9e/9e553ba3-bd38-4156-bba3-99bdd73e8519/3414a177-a3e2-43a6-9c19-de92e275f438.jpg,https://media.iamsterdam.com/ndtrc/Images/9e/9e553ba3-bd38-4156-bba3-99bdd73e8519/4b48eed6-6a9c-4d23-bd90-171aee325d58.jpg,https://media.iamsterdam.com/ndtrc/Images/9e/9e553ba3-bd38-4156-bba3-99bdd73e8519/7cb73ef3-72d8-4d32-bfc8-7694d06476e1.jpg,http://www.youtube.com/v/GPPUrNL1SPU";"https://media.iamsterdam.com/ndtrc/Images/9e/9e553ba3-bd38-4156-bba3-99bdd73e8519/8b88d14f-35cc-488f-8c14-36327258ae93.jpg";"";"";"";"";"2017-01-20 16:36:58";
"ba8f1917-1722-4b9e-b77a-155499dd0b64";"Eating Amsterdam Food Tours";"Leer Amsterdam kennen op een smakelijke manier! Eating Amsterdam neemt je mee, weg van de gebaande paden, naar de mooiste historische wijken van de stad. Hier maak je kennis met de locale cultuur, het eten en de mensen.   ";"<h2>Eating Amsterdam Food Tours </h2> Bezoek je Amsterdam voor een weekend, ben je een expat of woon je al je hele leven al in Amsterdam? Eating Amsterdam Food Tours leert jou gegarandeerd iets nieuws over deze mooie stad. <br /> <br /> <strong> Eating Amsterdam biedt drie verrassende tours aan:</strong> <br /> <br /> &bull:	<strong>Jordaan Food &amp: Canals Tour</strong>: wandel door de historische buurt de Jordaan en probeer ondertussen een dozijn unieke Nederlandse smaken, aangeboden door diverse eettentjes. Maak vervolgens een rondtocht van een uur op een mooie, gerestaureerde prive-boot en bewonder Amsterdam&rsquo:s werelderfgoed: de grachtengordel. <br /> <br /> &nbsp:&bull:	<strong>Jordaan Food Walking Tour</strong>: bezoek een aantal unieke Nederlandse winkels en caf&eacute:&rsquo:s en maak ondertussen een paar culturele tussenstops die je het echte Amsterdam laten zien. (Deze tour biedt je dezelfde smaaksensaties aan als de Jordaan Food &amp: Canals Tour, maar is alleen een wandeltocht.)<br /> <br /> &bull:	<strong>Twilight de Pijp Food Tour</strong>: bewonder Amsterdam bij nacht door een avondwandeling langs de altijd levendige, kosmopolitische wijk de Pijp. Overladen met gezellige restaurants, caf&eacute:&rsquo:s en barretjes krijg je de smaak van het echte internationale leven van Amsterdam te pakken.";"";"Eating Amsterdam Food Tours";"Get to know Amsterdam the tastiest way possible ? through its food! Let Eating Amsterdam guide you through some favorite neighborhoods ? that just happen to be some of the most stunning and historic areas in the city.";"<span lang=&quot:EN-GB&quot:></span> <h2>Local flavour</h2> <o:p></o:p> <span lang=&quot:EN-GB&quot:>Priding themselves on taking you off the beaten path, away from the well-trodden routes of the guidebooks, Eating Amsterdam aim to give you a glimpse of  the city's true local culture, food and people. <o:p></o:p></span><br /> <br /> <span lang=&quot:EN-GB&quot:><strong>Eating Amsterdam offers three unique tours:</strong><o:p></o:p></span><br /> <br /> <span lang=&quot:EN-GB&quot:>&bull: Jordaan Food &amp: Canals Tour: Stroll through the historic Jordaan neighborhood, and try a dozen uniquely Dutch tastings from some local foodie vendors. Spend an hour on a beautifully restored, private boat and see Amsterdam from its world-heritage canals. <o:p></o:p></span><br /> <br /> <span lang=&quot:EN-GB&quot:>&bull: Jordaan Food Walking Tour: Visit a host of uniquely Dutch shops and cafes, and make multiple cultural stops uncovering the real Amsterdam. (Features similar tastings as the Jordaan Food &amp: Canals Tour but is a walking-only tour.) <o:p></o:p></span><br /> <br /> <span lang=&quot:EN-GB&quot:>&bull: Twilight de Pijp Food Tour: Take advantage of Amsterdam by night with an evening stroll through the buzzing, cosmopolitan neighborhood of de Pijp. Packed with vibrant restaurants, cafes and bars, your guide will give you a taste of the truly international nature of Amsterdam. <o:p></o:p></span><br /> <br /> Whether you&rsquo:re just visiting Amsterdam for the weekend, are an expat who&rsquo:s recently moved here, or have lived in Amsterdam your whole life, you&rsquo:re guaranteed to learn something new about the city. So take a break from being a tourist (or a tour guide, for that matter) and let Eating Amsterdam show you a side of the city you&rsquo:ll never forget.";"";"";"2.11.2";"Eating Amsterdam Food Tours";"AMSTERDAM";"Prinsengracht";"1015 DV";"52,3708870";"4,8830580";"";"https://media.iamsterdam.com/ndtrc/Images/ba/ba8f1917-1722-4b9e-b77a-155499dd0b64/414d96d0-effc-4eab-bd79-ea12fa010b8e.jpg,https://media.iamsterdam.com/ndtrc/Images/ba/ba8f1917-1722-4b9e-b77a-155499dd0b64/f044e8ac-4fab-4d1f-8ccf-cf247c42091d.jpg,https://media.iamsterdam.com/ndtrc/Images/ba/ba8f1917-1722-4b9e-b77a-155499dd0b64/1f4e15dc-8b6a-466a-97c2-9c7188378721.jpg,https://media.iamsterdam.com/ndtrc/Images/ba/ba8f1917-1722-4b9e-b77a-155499dd0b64/753b2a00-c5a0-48eb-af6f-1c70ef4c8c4a.jpg,https://media.iamsterdam.com/ndtrc/Images/ba/ba8f1917-1722-4b9e-b77a-155499dd0b64/85ad0fb0-9f82-4a87-9226-2830939a1e5c.jpg,https://media.iamsterdam.com/ndtrc/Images/ba/ba8f1917-1722-4b9e-b77a-155499dd0b64/2cb3a283-d72d-469d-abbd-3c866f7c2538.jpg,https://media.iamsterdam.com/ndtrc/Images/ba/ba8f1917-1722-4b9e-b77a-155499dd0b64/b891c5a6-1587-4dc4-b76f-014a9d118275.jpg";"https://media.iamsterdam.com/ndtrc/Images/ba/ba8f1917-1722-4b9e-b77a-155499dd0b64/414d96d0-effc-4eab-bd79-ea12fa010b8e.jpg";"";"";"";"";"2017-01-25 14:18:32";
"64793fd4-f114-4b6c-b6df-4e1f6b78b6e3";"Dutch Cheese and Wine cruise";"Beleef een bijzondere avond met een rondvaart door de betoverende Amsterdamse grachten. Terwijl je langs bijzondere gebouwen en plekjes vaart, geniet je van een gevarieerd kaasplateau, olijven en nootjes met witte of rode wijn. ";"<h2>Tijden afvaart</h2> Het begin- en eindpunt is de steiger van&nbsp:<span style=&quot:font-size: 14px: white-space: nowrap: font-family: roboto, arial:&quot:>Gray Line Central Station</span>&nbsp:tegenover het Centraal Station. Klanten dienen uiterlijk 15 minuten voor vertrek in te checken. De cruise <strong>vertrekt dagelijks om 20:30 uur.</strong><br /> <br /> Kijk voor meer informatie en tickets voor deze rondvaart op de website van <a href=&quot:https://www.canal.nl/dutch-cheese-wine-cruise&quot: tabindex=&quot:0&quot:>Canal Company.</a>";"";"Dutch Cheese and Wine cruise";"This wonderful evening cruise through Amsterdam's enchanting canals is a memorable experience. Passengers relax in glass-enclosed comfort, while gliding through the canals.";"Each table is provided with a variety of cheese, French bread, olives, nuts and red and white wine. Soft drinks are also available.<br /> <br /> The Amsterdam canal belt is officially recognized as a UNESCO World Heritage site.";"";"";"2.11.2";"Dutch Cheese and Wine cruise";"AMSTERDAM";"Prins Hendrikkade 33A";"1012 TM";"52,3783590";"4,8976700";"http://www.canal.nl/en/candlelight-cruise";"https://media.iamsterdam.com/ndtrc/Images/64/64793fd4-f114-4b6c-b6df-4e1f6b78b6e3/4d79035c-9e69-42c2-b844-b854cd074196.jpg,https://media.iamsterdam.com/ndtrc/Images/64/64793fd4-f114-4b6c-b6df-4e1f6b78b6e3/c822a5fd-0c23-450e-905d-521d95278c2e.jpg";"https://media.iamsterdam.com/ndtrc/Images/64/64793fd4-f114-4b6c-b6df-4e1f6b78b6e3/4d79035c-9e69-42c2-b844-b854cd074196.jpg";"";"";"";"";"2017-01-25 14:17:57";
"2add69d5-640a-4523-acfc-edf68c2e44de";"Dinner Cruise";"Geniet met een geliefde van de luxe Dinner Cruise van Tours & Tickets terwijl je onder het genot van een 4-gangen diner door de verlichte grachten van Amsterdam vaart. De chefkok heeft een speciaal menu samengesteld voor deze adembenemende Dinner Cruise. ";"<h2>Beleef de Dinner Cruise</h2> Met Lovers beleef je deze unieke ervaring op bijzondere wijze. Het speciale zomer 4- gangen diner wordt door sterrenkok Frans Kelders exclusief voor jou klaargemaakt in de eigen keuken! De bediening zorgt ervoor dat je niets te kort komt en je optimaal kunt genieten van deze 2 uur durende culinaire rondvaarttocht.<br /> <br /> De cruise vertrekt in de zomer (23 maart - 30 oktober) dagelijks om 20:00 uur en in de winter (31 oktober - 22 maart) op maandag, woensdag, vrijdag, zaterdag en zondag om 19:00 uur.";"";"Dinner Cruise";"It is our pleasure to welcome you on board of our luxurious Dinner Cruise. Together with the award winning chef Frans Kelders, Tours & Tickets will treat you to an unforgettable evening.";"<h2>Dinner cruise</h2> It is our pleasure to welcome you on board of our luxurious Dinner Cruise. Together with the award winning chef Frans Kelders we will treat you to an unforgettable evening. Enjoy outstanding culinary delights while cruising through the enchantingly lit canals of Amsterdam for two hours. The exclusive 4-course dinner is accompanied by excellent wines (included, other drinks also available). Please inform us of your choice of menu and, if applicable, of your dietary requirements.";"";"";"2.11.2";"Tours & Tickets";"AMSTERDAM";"Damrak 34";"1012 LK";"52,3758990";"4,8966200";"https://www.tours-tickets.com/en/canal-cruises/dinner-cruise/";"https://media.iamsterdam.com/ndtrc/Images/2a/2add69d5-640a-4523-acfc-edf68c2e44de/6acc36f4-c6a3-4698-a075-2bae1c44cc13.jpg,https://media.iamsterdam.com/ndtrc/Images/2a/2add69d5-640a-4523-acfc-edf68c2e44de/dbbec624-0445-4782-9787-e1940e2f8e30.jpg,https://media.iamsterdam.com/ndtrc/Images/2a/2add69d5-640a-4523-acfc-edf68c2e44de/99b40068-3aba-4869-a148-167d338b0a3b.jpg";"https://media.iamsterdam.com/ndtrc/Images/2a/2add69d5-640a-4523-acfc-edf68c2e44de/6acc36f4-c6a3-4698-a075-2bae1c44cc13.jpg";"";"";"";"";"2016-11-29 05:59:07";
"dda926ab-3520-4c0d-a30d-f81867e8803c";"ExperienceWaterland";"Ben jij op zoek naar een bijzondere ervaring in de prachtige natuur rond Amsterdam, dan is een excursie met ExperienceWaterland een echte aanrader. ExperienceWaterland organiseert unieke excursies en evenementen in Waterland, de achtertuin van Amsterdam. De organisatie werkt met kleine groepen. Op deze manier kom je op bijzondere locaties die normaal gesproken niet toegankelijk zijn. ";"<h2>ExperienceWaterland: Excursies in de achtertuin van Amsterdam</h2> ExperienceWaterland neemt je mee op reis langs de Nederlandse natuur, cultuur, geschiedenis en keuken en is er voor de nieuwsgierige en leergierige bezoeker.<br /> <br /> Kijk voor de mogelijkheden op de website van <a href=&quot:http://experiencewaterland.nl/&quot: target=&quot:_blank&quot:>ExperienceWaterland</a>.";"";"ExperienceWaterland";"ExperienceWaterland organises unique excursions and business outings in Amsterdam's backyard. They work with small groups, making it possible to visit multiple, special locations and to take in incredible sights.";"<h2>Off the beaten track excursions from Amsterdam</h2> ExperienceWaterland takes guests on a journey through Dutch nature, culture and history. They are there for the curious, quality seeking visitor who wants to experience something off the beaten path. Business excursions give your organisation the opportunity to bond over the picturesque landscapes of villages and the calm waters of canals. For family and friend outings, try a trip to the Zaanse Schans, Volendam, Marken and Uitdam. If you want to spend more time actually in the water you can book a canoe safari that begins behind Central Station and guides you out of the city to the very landscapes that inspired Rembrandt and Van Gogh.";"";"";"2.11.2";"ExperienceWaterland";"AMSTERDAM";"Overamstelstraat 2";"1091 TN";"52,3499280";"4,9124590";"http://www.experiencewaterland.nl";"https://media.iamsterdam.com/ndtrc/Images/dd/dda926ab-3520-4c0d-a30d-f81867e8803c/51ec8499-1cee-463a-bc98-54becdc497e6.jpg,https://media.iamsterdam.com/ndtrc/Images/dd/dda926ab-3520-4c0d-a30d-f81867e8803c/94382032-cf4b-4cf2-aa98-b23a06c5c297.jpg,https://media.iamsterdam.com/ndtrc/Images/dd/dda926ab-3520-4c0d-a30d-f81867e8803c/72a42f5c-ece6-43e6-9bc9-36067726dac5.jpg,https://media.iamsterdam.com/ndtrc/Images/dd/dda926ab-3520-4c0d-a30d-f81867e8803c/3367219c-5222-4919-907f-84a079c281d7.jpg,https://media.iamsterdam.com/ndtrc/Images/dd/dda926ab-3520-4c0d-a30d-f81867e8803c/336e0dcb-9cc4-48e3-a711-18400feca107.jpg";"https://media.iamsterdam.com/ndtrc/Images/dd/dda926ab-3520-4c0d-a30d-f81867e8803c/51ec8499-1cee-463a-bc98-54becdc497e6.jpg";"";"";"";"";"2017-01-25 14:20:38";
"071d1054-bf0d-4518-a598-ef85fd835dfe";"Fietsroutes in havengebied";"De Haven Amsterdam heeft vier recreatieve fietsroutes in het Amsterdamse havengebied geopend. De bewegwijzerde fietsroutes, onder de verzamelnaam Havenfietsen, zijn aangelegd, met elk een eigen karakter en voorzien van informatieborden op markante punten in de haven.";"";"";"Bike routes in the harbour district";"The Amsterdam Harbour has four recreational bike routes in the Amsterdam harbour district. This offers a unique combination industry, flora and fauna.";"";"";"";"2.11.2";"Fietsroutes in havengebied";"AMSTERDAM";"De Ruijterkade 7";"1013 AA";"52,3814810";"4,8954800";"http://www.portofamsterdam.nl";"";"";"";"";"";"";"2016-11-29 05:57:57";
